date,max_tp,min_tp,rain,humidity
2020-05-26,1.3374999999999986,9.55,0.018750000000000003,1.8749999999999964
2020-05-27,2.7250000000000014,8.2625,0.0,1.3875000000000028
2020-05-28,3.4624999999999986,10.624999999999998,0.0,0.7374999999999972
2020-05-29,-1.4875000000000007,12.649999999999999,0.0,-4.949999999999999
2020-05-30,0.600000000000005,10.812499999999998,0.0,2.0875000000000057
2020-05-31,0.10000000000000142,10.9875,0.0,-0.5000000000000036
2020-06-01,0.3499999999999943,9.5,0.0,0.2499999999999929
2020-06-02,-2.25,9.6,0.40625,-2.5999999999999943
2020-06-03,-4.762499999999996,9.85,0.33125000000000004,-2.5124999999999957
2020-06-04,-1.4125000000000014,9.087499999999999,0.825,3.3499999999999943
2020-06-05,-0.21250000000000213,6.5,2.28125,1.1999999999999993
2020-06-06,-2.424999999999999,6.300000000000001,0.7125,-2.212499999999997
2020-06-07,2.2750000000000004,9.224999999999998,0.04375,4.699999999999999
2020-06-08,0.40000000000000036,7.575,0.0,-1.875
2020-06-09,-0.7750000000000004,7.424999999999999,1.2437500000000001,-1.1750000000000007
2020-06-10,0.22499999999999964,8.575,3.5562500000000004,1.0
2020-06-11,2.4625000000000004,9.475,1.0625,2.2375000000000007
2020-06-12,0.0625,10.7125,1.25625,-2.4000000000000004
2020-06-13,1.2124999999999986,12.012500000000001,2.7812499999999996,1.1499999999999986
2020-06-14,1.6625000000000014,11.575000000000001,2.2875,0.45000000000000284
2020-06-15,0.46250000000000213,10.1,1.4625,-1.1999999999999993
2020-06-16,-3.6750000000000007,11.424999999999999,1.3624999999999998,-4.137500000000003
2020-06-17,-0.21250000000000213,11.774999999999999,1.46875,3.4624999999999986
2020-06-18,1.3625000000000007,10.675,8.131250000000001,1.5750000000000028
2020-06-19,-1.2250000000000014,9.362499999999999,1.25,-2.587500000000002
2020-06-20,0.7624999999999993,8.3125,11.231250000000001,1.9875000000000007
2020-06-21,-0.6124999999999972,10.762500000000001,2.64375,-1.3749999999999964
2020-06-22,1.0,10.8375,8.643749999999999,1.6124999999999972
2020-06-23,-1.0875000000000021,12.362499999999997,7.2,-2.087500000000002
2020-06-24,2.25,11.6875,0.48749999999999993,3.337500000000002
2020-06-25,2.8999999999999986,11.749999999999998,2.3937500000000003,0.6499999999999986
2020-06-26,-3.1249999999999964,12.7,4.725,-6.024999999999995
2020-06-27,-3.162500000000003,11.075,9.931250000000002,-0.03750000000000675
2020-06-28,-1.0249999999999986,10.8125,11.49375,2.1375000000000046
2020-06-29,-0.6874999999999982,11.100000000000001,2.55,0.33750000000000036
2020-06-30,2.7375000000000007,10.7625,3.8125,3.424999999999999
2020-07-01,-0.6250000000000036,11.0625,6.275,-3.3625000000000043
2020-07-02,0.6625000000000014,10.037500000000001,3.8875,1.287500000000005
2020-07-03,-0.125,11.5875,3.6812500000000004,-0.7875000000000014
2020-07-04,0.9125000000000014,12.85,2.2125,1.0375000000000014
2020-07-05,-1.9375000000000036,10.7,2.25,-2.850000000000005
2020-07-06,1.1875000000000036,10.562499999999998,2.325,3.125000000000007
2020-07-07,-1.200000000000001,10.3375,8.9,-2.3875000000000046
2020-07-08,-0.28749999999999787,11.799999999999999,8.49375,0.9125000000000032
2020-07-09,2.4374999999999982,9.6,0.33125000000000004,2.724999999999996
2020-07-10,-0.7250000000000014,8.5125,0.14375,-3.1624999999999996
2020-07-11,0.6500000000000021,7.45,0.0,1.3750000000000036
2020-07-12,-0.5,9.775,1.7312500000000002,-1.1500000000000021
2020-07-13,0.2749999999999986,11.9,0.475,0.7749999999999986
2020-07-14,-2.3375000000000004,11.012499999999998,3.54375,-2.612499999999999
2020-07-15,3.262500000000001,12.262499999999998,0.3,5.600000000000001
2020-07-16,2.2875000000000014,13.512500000000001,0.9437500000000001,-0.9749999999999996
2020-07-17,-3.1750000000000043,13.562499999999998,4.6875,-5.462500000000006
2020-07-18,0.18750000000000355,9.7375,0.8062499999999999,3.362500000000008
2020-07-19,0.41249999999999787,7.8,0.00625,0.22499999999999432
2020-07-20,0.11250000000000426,6.862500000000001,0.19375,-0.2999999999999936
2020-07-21,0.7999999999999972,9.6625,3.0062499999999996,0.6874999999999929
2020-07-22,0.05000000000000071,12.8875,4.46875,-0.7499999999999964
2020-07-23,-0.4250000000000007,12.95,0.8562500000000001,-0.4750000000000014
2020-07-24,-0.375,12.387500000000001,6.33125,0.05000000000000071
2020-07-25,-0.8874999999999993,12.137499999999998,5.15625,-0.5124999999999993
2020-07-26,0.3249999999999993,11.887500000000001,11.7625,1.2124999999999986
2020-07-27,-0.0625,11.6,3.2937499999999993,-0.3874999999999993
2020-07-28,-0.5749999999999993,10.725,0.19374999999999998,-0.5124999999999993
2020-07-29,-0.9749999999999996,11.187500000000002,12.21875,-0.40000000000000036
2020-07-30,3.0999999999999996,14.887500000000001,5.03125,4.074999999999999
2020-07-31,1.1375000000000028,13.4875,4.93125,-1.9624999999999968
2020-08-01,-2.8125000000000036,11.862499999999999,3.78,-3.9500000000000064
2020-08-02,-0.15000000000000213,10.625,1.853333333333333,2.6625000000000014
2020-08-03,0.3000000000000007,10.425,2.066666666666667,0.45000000000000284
2020-08-04,2.9125000000000014,12.600000000000001,6.126666666666667,2.6125000000000007
2020-08-05,-1.4749999999999979,13.5375,4.92,-4.387499999999999
2020-08-06,1.2749999999999986,11.8625,1.3133333333333335,2.7499999999999964
2020-08-07,-0.15000000000000213,11.1,0.64,-1.4250000000000007
2020-08-08,0.8375000000000021,8.6375,0.020000000000000004,0.9875000000000043
2020-08-09,-0.3625000000000007,10.075000000000001,0.0,-1.2000000000000028
2020-08-10,-0.4875000000000007,12.3875,1.0,-0.125
2020-08-11,1.7624999999999993,12.725000000000001,0.020000000000000004,2.25
2020-08-12,0.9625000000000021,12.924999999999999,3.233333333333334,-0.7999999999999972
2020-08-13,-1.2875000000000014,14.4125,2.033333333333333,-2.2500000000000036
2020-08-14,-0.42500000000000426,15.4,0.14,0.8624999999999972
2020-08-15,0.7000000000000028,14.687499999999998,1.6133333333333333,1.125000000000007
2020-08-16,-1.7375000000000007,14.887500000000001,2.9600000000000004,-2.4375000000000036
2020-08-17,-1.9375,14.725,21.313333333333333,-0.1999999999999993
2020-08-18,2.712500000000002,13.762500000000001,5.046666666666667,4.650000000000002
2020-08-19,-1.7875000000000014,12.8,11.733333333333333,-4.5000000000000036
2020-08-20,0.4125000000000014,13.15,14.38,2.200000000000003
2020-08-21,-1.125,13.562499999999998,3.3533333333333335,-1.5375000000000014
2020-08-22,-0.9499999999999993,13.312499999999998,4.133333333333333,0.1750000000000007
2020-08-23,0.1374999999999993,11.575,1.1133333333333333,1.0874999999999986
2020-08-24,0.6625000000000014,10.675,22.186666666666667,0.5250000000000021
2020-08-25,-0.875,12.974999999999998,10.733333333333333,-1.5375000000000014
2020-08-26,1.0249999999999986,12.1625,1.4200000000000002,1.8999999999999986
2020-08-27,-1.8874999999999993,11.8375,10.206666666666667,-2.912499999999998
2020-08-28,0.21249999999999858,10.3375,2.1866666666666665,2.099999999999998
2020-08-29,-1.237499999999999,8.6125,0.10666666666666667,-1.4499999999999975
2020-08-30,0.7999999999999989,6.85,0.0,2.037499999999998
2020-08-31,1.7625000000000028,8.2375,0.4266666666666667,0.9625000000000039
2020-09-01,0.8874999999999957,13.0625,9.60625,-0.8750000000000071
2020-09-02,0.11250000000000426,13.749999999999998,7.44375,-0.7749999999999915
2020-09-03,-1.4875000000000007,11.675,0.44375000000000003,-1.600000000000005
2020-09-04,-0.8000000000000007,10.8375,1.3375,0.6875
2020-09-05,-0.6000000000000014,10.325000000000001,2.9875,0.1999999999999993
2020-09-06,1.4875000000000043,12.237499999999999,3.80625,2.0875000000000057
2020-09-07,-0.05000000000000426,12.8875,2.33125,-1.5375000000000085
2020-09-08,1.7625000000000028,14.5875,2.0875000000000004,1.812500000000007
2020-09-09,-2.1875,10.5,0.0625,-3.950000000000003
2020-09-10,-2.1750000000000025,10.9,0.75,0.012499999999997513
2020-09-11,0.8500000000000014,11.475,1.5687499999999999,3.025000000000004
2020-09-12,1.1750000000000025,10.5875,2.7375,0.32500000000000107
2020-09-13,2.8249999999999957,14.4625,0.00625,1.6499999999999932
2020-09-14,-0.21249999999999858,14.087499999999999,1.3875,-3.0374999999999943
2020-09-15,1.3000000000000007,13.9125,0.6749999999999999,1.5124999999999993
2020-09-16,0.7249999999999979,13.9,0.0125,-0.5750000000000028
2020-09-17,-1.3000000000000007,12.3,0.0,-2.0249999999999986
2020-09-18,-1.4375,9.525,0.025,-0.1374999999999993
2020-09-19,-1.7749999999999986,8.4375,0.0,-0.3374999999999986
2020-09-20,1.0749999999999993,6.35,0.0125,2.849999999999998
2020-09-21,-1.6249999999999964,8.274999999999999,0.049999999999999996,-2.6999999999999957
2020-09-22,-0.05000000000000071,9.2,4.4437500000000005,1.5749999999999957
2020-09-23,-2.6625000000000014,5.6375,4.44375,-2.6125000000000007
2020-09-24,-0.8375000000000004,6.0,4.9,1.825000000000001
2020-09-25,0.5250000000000004,5.0625,0.39375000000000004,1.3625000000000007
2020-09-26,0.40000000000000036,2.4,0.00625,-0.125
2020-09-27,1.4250000000000025,2.075,1.1500000000000001,1.0250000000000021
2020-09-28,1.0749999999999993,6.65,0.4375,-0.3500000000000032
2020-09-29,-1.3500000000000014,5.5,10.337499999999999,-2.4250000000000007
2020-09-30,-1.3125000000000018,5.7125,2.96875,0.037499999999999645
2020-10-01,-1.7624999999999993,3.8249999999999997,6.3812500000000005,-0.4499999999999975
2020-10-02,1.450000000000001,4.987500000000001,0.42499999999999993,3.2125000000000004
2020-10-03,0.0,6.449999999999999,1.8624999999999998,-1.450000000000001
2020-10-04,-1.0249999999999986,7.625,12.425,-1.0249999999999986
2020-10-05,1.3374999999999968,10.250000000000002,3.0,2.3624999999999954
2020-10-06,0.40000000000000036,9.087499999999999,2.10625,-0.9374999999999964
2020-10-07,-0.3999999999999986,7.6,13.65625,-0.7999999999999989
2020-10-08,-0.1750000000000007,7.7375,1.78125,0.22499999999999787
2020-10-09,-1.2624999999999993,6.8374999999999995,1.85,-1.0874999999999986
2020-10-10,0.6124999999999989,7.2250000000000005,0.7875,1.8749999999999982
2020-10-11,1.1500000000000004,7.0125,3.6187500000000004,0.5375000000000014
2020-10-12,-0.5250000000000004,8.137500000000001,2.05625,-1.6750000000000007
2020-10-13,-0.5,7.725,0.23125,0.025000000000000355
2020-10-14,1.4124999999999996,6.062500000000001,0.2,1.9124999999999996
2020-10-15,-0.20000000000000107,4.699999999999999,0.29375,-1.6125000000000007
2020-10-16,-1.4999999999999982,5.262499999999999,0.23124999999999998,-1.2999999999999972
2020-10-17,1.7763568394002505e-15,6.075,0.0875,1.5
2020-10-18,1.5999999999999996,6.125,1.33125,1.5999999999999979
2020-10-19,-0.9625000000000004,11.287500000000001,21.0625,-2.5625
2020-10-20,0.6499999999999986,10.4375,7.1312500000000005,1.612499999999999
2020-10-21,-1.3874999999999993,7.112500000000001,0.95625,-2.037499999999998
2020-10-22,-0.9874999999999989,5.5375,4.08125,0.40000000000000036
2020-10-23,0.4374999999999982,6.7625,4.925,1.4249999999999972
2020-10-24,0.33750000000000036,7.075,3.7,-0.09999999999999787
2020-10-25,-0.7874999999999996,6.4125,3.925,-1.125
2020-10-26,0.5875000000000004,6.9875,3.3000000000000003,1.375
2020-10-27,-0.20000000000000107,6.687499999999999,3.45,-0.7875000000000014
2020-10-28,-1.6249999999999982,5.9125000000000005,8.0625,-1.4249999999999972
2020-10-29,4.274999999999999,8.3,7.231249999999999,5.899999999999997
2020-10-30,-1.5250000000000004,7.3125,8.431249999999999,-5.799999999999999
2020-10-31,1.7750000000000004,7.725,4.21875,3.3000000000000007
2020-11-01,-1.9749999999999996,7.0375000000000005,11.456249999999999,-3.75
2020-11-02,-2.9875000000000007,5.0875,4.2375,-1.012500000000001
2020-11-03,0.11249999999999893,3.3125,1.43125,3.0999999999999996
2020-11-04,0.47499999999999964,2.5124999999999997,0.037500000000000006,0.3625000000000007
2020-11-05,-0.2624999999999975,4.0875,0.0875,-0.7374999999999972
2020-11-06,1.075000000000001,4.2125,0.0375,1.3374999999999986
2020-11-07,0.48749999999999893,5.7625,10.08125,-0.5875000000000021
2020-11-08,2.5250000000000004,10.7125,4.1125,2.0375000000000014
2020-11-09,0.1374999999999993,10.1875,1.99375,-2.387500000000001
2020-11-10,-2.0999999999999996,8.8875,6.8375,-2.237499999999999
2020-11-11,0.9249999999999989,7.2875000000000005,12.274999999999999,3.0249999999999986
2020-11-12,-1.1500000000000004,6.4624999999999995,5.512499999999999,-2.0749999999999993
2020-11-13,-1.9999999999999982,5.9125,2.45625,-0.8499999999999979
2020-11-14,2.4749999999999996,8.8,7.687500000000001,4.474999999999998
2020-11-15,-1.6374999999999993,6.487500000000001,2.86875,-4.112499999999999
2020-11-16,2.375,7.512499999999999,4.793749999999999,4.012499999999999
2020-11-17,1.3749999999999982,12.337499999999999,5.1875,-1.0000000000000018
2020-11-18,-0.9250000000000007,7.1625,3.7375000000000003,-2.299999999999999
2020-11-19,-4.599999999999998,4.9125000000000005,3.825,-3.674999999999997
2020-11-20,2.9749999999999996,8.299999999999999,3.5375,7.5749999999999975
2020-11-21,-0.5250000000000004,5.9,1.33125,-3.5
2020-11-22,-2.2125000000000004,3.1125,0.42500000000000004,-1.6875
2020-11-23,2.4499999999999993,4.275,4.956250000000001,4.6625
2020-11-24,-0.3000000000000007,4.400000000000001,5.95,-2.75
2020-11-25,-2.1499999999999986,2.7375,0.75,-1.8499999999999979
2020-11-26,-0.7124999999999986,1.8250000000000002,0.0375,1.4375
2020-11-27,-0.8125000000000009,2.2624999999999997,0.5437500000000001,-0.10000000000000231
2020-11-28,1.6249999999999991,1.8375000000000001,0.34375,2.4375
2020-11-29,0.5749999999999993,5.937499999999999,0.8750000000000001,-1.0499999999999998
2020-11-30,0.5375000000000014,6.2,0.8500000000000001,-0.03749999999999787
2020-12-01,0.05000000000000071,7.012499999999999,0.7823529411764706,-0.4875000000000007
2020-12-02,-1.262500000000001,4.6499999999999995,4.464705882352941,-1.3125000000000018
2020-12-03,-3.6624999999999996,0.20000000000000004,2.5588235294117645,-2.3999999999999986
2020-12-04,1.9124999999999996,0.7125,4.0588235294117645,5.574999999999999
2020-12-05,0.14999999999999947,3.0875,1.2647058823529411,-1.7625000000000002
2020-12-06,-2.6374999999999993,-0.08749999999999991,0.5235294117647058,-2.7874999999999988
2020-12-07,-0.7000000000000002,-1.7375,0.7470588235294119,1.9374999999999991
2020-12-08,3.625,1.1375,0.3411764705882353,4.325
2020-12-09,0.8125,2.3000000000000003,11.276470588235293,-2.8125
2020-12-10,1.4124999999999996,5.3,5.741176470588235,0.5999999999999996
2020-12-11,-0.6249999999999982,5.1000000000000005,2.235294117647059,-2.037499999999998
2020-12-12,-1.200000000000001,3.9125,9.311764705882354,-0.5750000000000028
2020-12-13,3.2624999999999993,6.4,8.658823529411764,4.4625
2020-12-14,-2.1000000000000014,5.9624999999999995,1.1705882352941175,-5.362500000000001
2020-12-15,-0.4624999999999986,4.875,8.4,1.6375000000000028
2020-12-16,0.9124999999999996,5.525,2.947058823529412,1.3749999999999982
2020-12-17,1.6625000000000014,5.4,9.658823529411766,0.7500000000000018
2020-12-18,0.2375000000000007,7.7,4.564705882352941,-1.4250000000000007
2020-12-19,-3.0875000000000004,5.449999999999999,3.376470588235294,-3.325000000000001
2020-12-20,-0.7250000000000014,4.4125,3.0294117647058822,2.362499999999999
2020-12-21,0.7374999999999989,2.8125000000000004,4.3352941176470585,1.4625000000000004
2020-12-22,-2.8999999999999986,1.0625,12.352941176470587,-3.6374999999999975
2020-12-23,1.1500000000000004,2.8375,2.235294117647059,4.049999999999999
2020-12-24,-0.7125000000000004,1.075,0.06470588235294117,-1.8625000000000007
2020-12-25,2.112499999999999,0.9124999999999999,0.4882352941176471,2.8249999999999993
2020-12-26,0.8000000000000025,5.6000000000000005,14.905882352941177,-1.3124999999999964
2020-12-27,-2.250000000000001,1.6375,6.894117647058824,-3.0500000000000034
2020-12-28,-0.22500000000000142,3.4000000000000004,4.582352941176471,2.0249999999999995
2020-12-29,-0.7374999999999998,1.7625,1.3117647058823527,-0.5124999999999984
2020-12-30,-1.3749999999999991,-0.37499999999999994,1.211764705882353,-0.6374999999999993
2020-12-31,1.0875000000000004,-0.8499999999999999,4.988235294117647,2.4624999999999995
2021-01-01,0.16249999999999964,-0.22500000000000003,0.37058823529411766,-0.9250000000000007
2021-01-02,-0.22499999999999964,-1.1749999999999998,0.28823529411764703,-0.3874999999999993
2021-01-03,-1.5375000000000005,-2.1374999999999997,0.7352941176470589,-1.3125000000000009
2021-01-04,0.07499999999999929,-0.5875000000000002,0.4882352941176471,1.6124999999999998
2021-01-05,0.5500000000000007,-0.25,0.6,0.4750000000000014
2021-01-06,-1.15,-2.6625,1.9705882352941178,-1.7000000000000006
2021-01-07,1.1874999999999996,-0.8125,0.8117647058823528,2.3374999999999995
2021-01-08,-1.275,-1.9625,0.22352941176470587,-2.4624999999999995
2021-01-09,0.6625000000000001,-3.375,0.4764705882352941,1.9375
2021-01-10,2.6125,2.075,0.7352941176470589,1.9499999999999997
2021-01-11,2.7375000000000025,5.6875,10.658823529411764,0.12500000000000266
2021-01-12,0.12499999999999822,6.325,11.18235294117647,-2.6125000000000043
2021-01-13,1.237499999999999,7.637499999999999,2.5588235294117645,1.1125000000000007
2021-01-14,-1.5250000000000004,1.65,0.35294117647058826,-2.7624999999999993
2021-01-15,0.7375000000000007,0.825,10.752941176470587,2.262500000000001
2021-01-16,-0.21250000000000213,4.624999999999999,0.7941176470588235,-0.9500000000000028
2021-01-17,-2.4999999999999964,2.9750000000000005,0.22941176470588234,-2.2874999999999943
2021-01-18,2.0749999999999993,4.1375,11.564705882352941,4.574999999999996
2021-01-19,0.625,6.7875000000000005,14.347058823529412,-1.4499999999999993
2021-01-20,-2.3999999999999995,1.475,4.847058823529411,-3.0249999999999995
2021-01-21,-0.9375,0.24999999999999994,1.7647058823529411,1.4624999999999995
2021-01-22,-1.3125000000000009,-0.38749999999999996,1.564705882352941,-0.3750000000000009
2021-01-23,-1.1500000000000004,-2.15,1.9411764705882353,0.16250000000000053
2021-01-24,-0.8499999999999992,-2.325,0.3764705882352941,0.30000000000000115
2021-01-25,1.6249999999999987,-2.75,6.194117647058824,2.474999999999998
2021-01-26,4.8625,3.725,3.0,3.237500000000001
2021-01-27,0.4250000000000007,7.387499999999999,10.158823529411764,-4.437499999999999
2021-01-28,0.9500000000000011,7.8625,4.170588235294118,0.5250000000000004
2021-01-29,-0.9125000000000014,6.125,9.758823529411766,-1.8625000000000025
2021-01-30,-3.7749999999999986,3.7625,5.858823529411764,-2.862499999999997
2021-01-31,-0.2875000000000014,2.95,6.800000000000001,3.487499999999997
2021-02-01,1.5749999999999993,4.45,11.688235294117648,1.8625000000000007
2021-02-02,1.575000000000001,5.8625,8.329411764705881,1.7763568394002505e-15
2021-02-03,-1.049999999999999,5.1000000000000005,4.252941176470588,-2.625
2021-02-04,0.3999999999999986,5.2749999999999995,1.9058823529411764,1.4499999999999975
2021-02-05,-1.8624999999999998,3.3000000000000003,0.6705882352941177,-2.2624999999999984
2021-02-06,-0.1999999999999993,3.75,0.6235294117647059,1.6625000000000005
2021-02-07,-1.7375000000000007,1.9749999999999999,0.3058823529411765,-1.5375000000000014
2021-02-08,-1.9874999999999998,0.49999999999999994,0.27647058823529413,-0.2499999999999991
2021-02-09,-0.34999999999999964,-0.48750000000000004,0.2529411764705882,1.6375000000000002
2021-02-10,0.4499999999999993,-1.4874999999999998,0.22941176470588234,0.7999999999999989
2021-02-11,-0.23749999999999938,-0.38749999999999996,1.4176470588235295,-0.6874999999999987
2021-02-12,2.3124999999999996,1.975,6.747058823529412,2.549999999999999
2021-02-13,3.437500000000001,2.0875000000000004,3.6999999999999997,1.1250000000000013
2021-02-14,3.799999999999999,7.0125,6.7176470588235295,0.36249999999999805
2021-02-15,-0.34999999999999964,7.7625,2.6,-4.149999999999999
2021-02-16,-1.3749999999999982,6.5375000000000005,3.1999999999999997,-1.0249999999999986
2021-02-17,-1.4000000000000021,3.4875,11.323529411764707,-0.025000000000003908
2021-02-18,-0.48749999999999893,2.525,9.970588235294118,0.9125000000000032
2021-02-19,2.8125,6.312499999999999,7.882352941176471,3.299999999999999
2021-02-20,-0.12500000000000178,6.4125000000000005,3.5999999999999996,-2.9375000000000018
2021-02-21,-0.9374999999999964,4.7,0.7588235294117647,-0.8124999999999947
2021-02-22,0.3499999999999961,2.7875,8.741176470588236,1.2874999999999925
2021-02-23,1.7874999999999996,8.8125,11.51764705882353,1.4375000000000036
2021-02-24,-1.8624999999999972,5.5375,2.158823529411765,-3.649999999999997
2021-02-25,-1.012500000000001,3.4125,0.21764705882352942,0.8499999999999961
2021-02-26,1.5625,3.5125,0.10588235294117646,2.575000000000001
2021-02-27,-0.42499999999999893,5.6375,0.23529411764705882,-1.987499999999999
2021-02-28,0.10000000000000142,1.125,0.0058823529411764705,0.5250000000000004
2021-03-01,-0.9875000000000025,1.0625,0.0,-1.087500000000004
2021-03-02,-1.5500000000000007,1.1125,0.011764705882352941,-0.5624999999999982
2021-03-03,-2.2624999999999984,3.05,0.0058823529411764705,-0.7124999999999977
2021-03-04,-0.5874999999999995,2.825,0.08823529411764706,1.674999999999999
