date,ind,rain,ind,maxt,ind,mint,gmin,soil
02-Jan-14,0,7,0,9.6,0,2.3,-4.6, 
03-Jan-14,0,1.8,0,7.6,0,2.9,-2.5, 
04-Jan-14,0,2.8,0,7.5,0,0.4,-5, 
05-Jan-14,0,9,0,11.8,1,-1.3,-7.8, 
06-Jan-14,0,5.8,0,11,0,7.2,3.8, 
07-Jan-14,0,0.3,0,9.5,0,6.3,3.6, 
08-Jan-14,0,10.3,0,6.3,0,3.5,-1.7, 
09-Jan-14,0,0.6,0,8.2,0,0.5,-5.2, 
10-Jan-14,0,1.2,0,9.1,0,0.5,-4.6, 
11-Jan-14,0,0.7,0,8.8,1,-2.3,-8.9, 
12-Jan-14,0,6.1,0,9.8,1,-2.3,-7.6, 
13-Jan-14,0,0.1,0,6.6,1,-0.4,-8.3, 
14-Jan-14,0,5.3,0,10.1,1,-2.9,-9.7, 
15-Jan-14,0,2.5,0,10,1,-1.2,-2.5, 
16-Jan-14,0,4.7,0,8.1,0,4.4,-1.5, 
17-Jan-14,0,7.5,0,8.7,0,3.3,-1.2, 
18-Jan-14,0,7.9,0,4.4,0,3.8,-0.5, 
19-Jan-14,0,0.3,0,6,1,-0.4,-6, 
20-Jan-14,0,2.2,0,8.3,1,-0.3,-6.1, 
21-Jan-14,0,1.9,0,10.2,1,-0.4,-5.9, 
22-Jan-14,0,1.8,0,9.4,0,3,-1.6, 
23-Jan-14,0,11.7,0,10.4,0,2.6,-4.4, 
24-Jan-14,0,1.4,0,12.3,0,4.9,2.4, 
25-Jan-14,0,18.2,0,10.3,0,6.6,-0.2, 
26-Jan-14,0,6,0,8.4,0,2.7,-2.8, 
27-Jan-14,0,11.1,0,7.3,0,1.6,-0.4, 
28-Jan-14,0,0.2,0,6.6,0,4.5,2.6, 
29-Jan-14,0,0.1,0,7.7,0,2.2,-2.3, 
30-Jan-14,0,7.4,0,6.7,0,3.3,-1.6, 
31-Jan-14,0,12,0,9.3,0,3.6,2.8, 
01-Feb-14,0,10.3,0,7.4,0,0.7,-2.8, 
02-Feb-14,0,8.8,0,9.7,0,2.7,-0.7, 
03-Feb-14,0,4.8,0,8.3,0,2.9,0.3, 
04-Feb-14,0,21.8,0,8,0,0.1,-6.4, 
05-Feb-14,0,3.5,0,8.5,0,0.7,-5.7, 
06-Feb-14,4,0,0,6.7,0,2.8,-2, 
07-Feb-14,0,10.5,0,8,1,-0.2,-6.1, 
08-Feb-14,0,10.2,0,9.2,0,1.3,-3.5, 
09-Feb-14,0,10.6,0,7.2,0,3.9,2.1, 
10-Feb-14,0,3.2,0,7.4,0,0.4,-4.5, 
11-Feb-14,0,10.2,0,7.2,0,1.3,-3.2, 
12-Feb-14,0,9.9,0,8.2,0,0.8,-3, 
13-Feb-14,0,0.8,0,7.3,0,0.8,-2.6, 
14-Feb-14,0,15.6,0,9.6,0,1.2,-1.5, 
15-Feb-14,4,0,0,8.9,0,3.4,2.7, 
16-Feb-14,0,7.7,0,9,1,-1.8,-8.3, 
17-Feb-14,0,10.8,0,10.1,1,-0.9,-1, 
18-Feb-14,0,0,0,11.4,0,3.8,-2.1, 
19-Feb-14,0,1.5,0,11.5,0,5.3,-2.3, 
20-Feb-14,0,0.5,0,9.5,0,6.4,4.4, 
21-Feb-14,0,2,0,8.2,0,1.7,-3.6, 
22-Feb-14,0,2.7,0,10.3,0,1.5,-4.2, 
23-Feb-14,0,9.6,0,11.2,0,3.3,1.1, 
24-Feb-14,0,6.7,0,9.1,0,2.8,-3.1, 
25-Feb-14,0,0.7,0,10.5,0,3.6,-1.6, 
26-Feb-14,0,5,0,10.6,0,2.7,-1.4, 
27-Feb-14,0,9.9,0,9.4,0,3.2,-1.1, 
28-Feb-14,0,0.1,0,10,0,2.4,-1.3, 
01-Mar-14,0,0.9,0,8.5,0,0.2,-5.7, 
02-Mar-14,0,11.5,0,9.9,0,3,0.2, 
03-Mar-14,4,0,0,9.6,0,0.2,-6.1, 
04-Mar-14,0,0,0,10.9,0,2.6,-2.9, 
05-Mar-14,0,1.6,0,10.8,0,0.7,-5.7, 
06-Mar-14,0,15,0,12.6,0,4.5,6, 
07-Mar-14,0,0.6,0,11.5,0,6.7,1.7, 
08-Mar-14,4,0,0,12.1,0,5.7,-3.4, 
09-Mar-14,0,1.2,0,13.5,0,8.9,6, 
10-Mar-14,4,0,0,12.5,0,0.3,-3.4, 
11-Mar-14,0,0,0,12.8,1,-1.1,-8.1, 
12-Mar-14,4,0,0,10.6,1,-0.9,-7.1, 
13-Mar-14,0,0.1,0,10.3,0,0.3,-4.7, 
14-Mar-14,0,0,0,11,0,3.7,-0.3, 
15-Mar-14,0,0,0,15.9,0,6.2,0.3, 
16-Mar-14,0,0,0,12,0,4.2,-3.4, 
17-Mar-14,0,0.3,0,11,0,7.6,6.2, 
18-Mar-14,4,0,0,13.8,0,5.8,-1.7, 
19-Mar-14,0,2.1,0,15.3,0,5.9,-1.7, 
20-Mar-14,0,6.1,0,10.4,0,8.9,7.7, 
21-Mar-14,0,2.4,0,10.5,0,0.9,-4.7, 
22-Mar-14,0,1.2,0,9.3,0,0.3,-5.5, 
23-Mar-14,4,0,0,12,0,3.2,-1.9, 
24-Mar-14,0,8.5,0,9.3,0,2.7,-3.7, 
25-Mar-14,0,0.2,0,12.5,0,1.9,-3.8, 
26-Mar-14,0,1.3,0,12,0,2.1,-5.4, 
27-Mar-14,0,0.2,0,8.2,0,1.1,-3.9, 
28-Mar-14,0,6.7,0,11.4,0,1.2,-5.4, 
29-Mar-14,0,9.8,0,9.8,0,4.8,0.3, 
30-Mar-14,0,1.2,0,13.5,0,4.3,-1.3, 
31-Mar-14,0,0.3,0,13.5,0,7.7,3.5, 
01-Apr-14,0,4.7,0,14.3,0,5.6,-1.4, 
02-Apr-14,0,3.4,0,12.6,0,9.4,7, 
03-Apr-14,0,0.1,0,13.9,0,9.2,7.2, 
04-Apr-14,0,6,0,14.9,0,8.1,1.4, 
05-Apr-14,0,5.5,0,15.6,0,9,7.8, 
06-Apr-14,0,0.6,0,15.9,0,11.2,10.6, 
07-Apr-14,0,0.4,0,14.2,0,7.2,0.3, 
08-Apr-14,0,0.4,0,13,0,3.7,-0.5, 
09-Apr-14,0,0,0,13.3,0,6.3,0.9, 
10-Apr-14,0,0,0,14,0,6.7,6.7, 
11-Apr-14,0,0,0,12.1,0,2.1,-4.9, 
12-Apr-14,0,0.8,0,14,0,5.6,0.1, 
13-Apr-14,0,0,0,13.8,0,7.1,4.2, 
14-Apr-14,0,0,0,15.8,0,3.2,-2.7, 
15-Apr-14,0,0,0,15.9,0,1.4,-3.9, 
16-Apr-14,0,0,0,15.8,0,4.3,-2.8, 
17-Apr-14,0,0,0,13,0,8.2,2.9, 
18-Apr-14,0,0,0,16.5,0,5.2,-2.3, 
19-Apr-14,0,0,0,15.9,0,1.7,-4.8, 
20-Apr-14,0,1.8,0,15.4,0,1,-6, 
21-Apr-14,0,0,0,16.7,0,9.2,5.5, 
22-Apr-14,0,5.3,0,13.5,0,5.4,-1.9, 
23-Apr-14,4,0,0,16,0,9,5.1, 
24-Apr-14,0,0,0,16,0,3.1,-2.7, 
25-Apr-14,0,9.2,0,16.6,0,3.9,-1.9, 
26-Apr-14,0,4.4,0,12.4,0,6.8,3.4, 
27-Apr-14,0,0,0,17.3,0,6.9,2.4, 
28-Apr-14,0,0,0,17.4,0,5.6,-0.3, 
29-Apr-14,0,0.3,0,19.5,0,4,-1.1, 
30-Apr-14,0,1.1,0,14.7,0,8.4,2.4, 
01-May-14,4,0,0,16.6,0,9.8,8, 
02-May-14,0,0,0,14.7,0,8.1,3.7, 
03-May-14,0,0.2,0,13.7,0,7.2,2.5, 
04-May-14,0,0.1,0,13.2,0,11,10.7, 
05-May-14,0,3,0,14,0,10.1,8.7, 
06-May-14,0,5.5,0,13.3,0,4.3,-1.1, 
07-May-14,0,7.9,0,14.3,0,6.7,3.3, 
08-May-14,0,1.6,0,16.4,0,9.2,7.8, 
09-May-14,0,4.6,0,14.9,0,8.4,5.7, 
10-May-14,0,3.9,0,13.5,0,9.8,7.7, 
11-May-14,0,0.1,0,13,0,8.1,6.5, 
12-May-14,0,2,0,13.8,0,4.2,-1.3, 
13-May-14,4,0,0,17.8,0,4.8,-1.1, 
14-May-14,0,0,0,16.5,0,7.2,2, 
15-May-14,0,0,0,19.9,0,10.8,7.4, 
16-May-14,0,0,0,19.4,0,6.7,2.7, 
17-May-14,4,0,0,20.3,0,4.6,-0.9, 
18-May-14,0,12,0,13.5,0,10.5,5.4, 
19-May-14,0,3.9,0,17.6,0,9.3,9.2, 
20-May-14,0,0.4,0,18.8,0,11.9,9.7, 
21-May-14,0,0,0,17.8,0,5.7,0.2, 
22-May-14,0,0.7,0,16.5,0,6.7,2.1, 
23-May-14,0,4.6,0,14.1,0,9.4,6.9, 
24-May-14,0,3.8,0,14.5,0,7.9,7.9, 
25-May-14,0,1.5,0,16.4,0,9.1,9.3, 
26-May-14,0,1,0,17.3,0,10.3,10.2, 
27-May-14,0,0,0,17.9,0,4.7,-0.6, 
28-May-14,0,0,0,20.9,0,4.8,0.4, 
29-May-14,0,0.1,0,16,0,9.4,4.8, 
30-May-14,0,0,0,17.7,0,10.4,7.3, 
31-May-14,0,0,0,21.7,0,9.6,4.3, 
01-Jun-14,0,0.1,0,18.3,0,10.8,7.1, 
02-Jun-14,0,0,0,18.1,0,12.7,11.8, 
03-Jun-14,0,15.4,0,17.3,0,8.9,6.2, 
04-Jun-14,0,1.7,0,15.5,0,7.2,7.2, 
05-Jun-14,4,0,0,17.6,0,4.4,-0.7, 
06-Jun-14,0,5.6,0,18,0,7.1,2.3, 
07-Jun-14,0,3.1,0,18.5,0,12.5,11.4, 
08-Jun-14,0,2,0,18,0,10.5,5.7, 
09-Jun-14,0,12,0,18.4,0,12.6,11.1, 
10-Jun-14,0,2.9,0,17.1,0,11.4,11.1, 
11-Jun-14,4,0,0,19.2,0,7.7,2.8, 
12-Jun-14,0,0,0,22,0,7.8,3.1, 
13-Jun-14,4,0,0,22.7,0,9.7,5.6, 
14-Jun-14,0,0,0,19.5,0,12.9,9, 
15-Jun-14,0,0,0,19.1,0,13.1,9.5, 
16-Jun-14,0,0,0,22.2,0,9.9,6.2, 
17-Jun-14,0,0,0,25.8,0,8.7,3.7, 
18-Jun-14,0,0,0,26.7,0,10.9,6.6, 
19-Jun-14,0,0,0,20.9,0,13.5,10.6, 
20-Jun-14,0,0,0,20.1,0,8.4,2.6, 
21-Jun-14,0,0,0,20.6,0,10.7,4.7, 
22-Jun-14,0,0,0,22.1,0,8.8,2.8, 
23-Jun-14,0,0,0,23.1,0,11.4,6.9, 
24-Jun-14,0,0,0,23,0,10,4.7, 
25-Jun-14,0,1,0,19.1,0,14.4,11.7, 
26-Jun-14,0,5.5,0,18.3,0,12.2,6.6, 
27-Jun-14,0,0.8,0,19.4,0,9.1,4, 
28-Jun-14,0,0,0,19.1,0,9.7,5.1, 
29-Jun-14,0,0,0,19.2,0,6.2,0.5, 
30-Jun-14,0,0,0,20.5,0,11.7,7.5, 
01-Jul-14,0,0,0,23.7,0,8.5,3.7, 
02-Jul-14,0,0,0,22.5,0,8.9,4, 
03-Jul-14,0,3,0,21.5,0,13.9,9.6, 
04-Jul-14,0,1.5,0,18.4,0,14.8,14.2, 
05-Jul-14,0,3.7,0,19,0,9.8,5.4, 
06-Jul-14,0,1.1,0,18.8,0,6.7,2.2, 
07-Jul-14,0,0.4,0,18.2,0,8.5,3.1, 
08-Jul-14,0,0.1,0,20.2,0,9.8,5.2, 
09-Jul-14,0,0.3,0,21.9,0,7.8,0.8, 
10-Jul-14,0,2.2,0,20.7,0,14.7,13.6, 
11-Jul-14,0,0.5,0,20.7,0,11.2,6.2, 
12-Jul-14,4,0,0,20,0,16.2,12.8, 
13-Jul-14,4,0,0,19.7,0,12.5,7.5, 
14-Jul-14,0,0.5,0,21.5,0,9.7,4, 
15-Jul-14,0,0.4,0,20.8,0,12.7,9.6, 
16-Jul-14,0,0,0,22.7,0,15.4,14.8, 
17-Jul-14,0,5.9,0,24.5,0,9.2,3.7, 
18-Jul-14,0,1.3,0,25,0,16,11.9, 
19-Jul-14,0,3.5,0,21.8,0,16.4,15.8, 
20-Jul-14,4,0,0,21.6,0,15.5,15.3, 
21-Jul-14,0,0.3,0,20.7,0,12.3,7.8, 
22-Jul-14,0,0.1,0,26.2,0,17.2,14.6, 
23-Jul-14,0,0,0,26.7,0,17.6,13.7, 
24-Jul-14,0,0,0,27.1,0,14.4,9.6, 
25-Jul-14,0,0,0,27.3,0,12.2,7.8, 
26-Jul-14,4,0,0,22.3,0,15.3,12.7, 
27-Jul-14,0,0.1,0,21.5,0,11.3,6.8, 
28-Jul-14,0,0.2,0,21.3,0,14.2,13.5, 
29-Jul-14,0,0.1,0,20.6,0,14.7,14.1, 
30-Jul-14,0,0,0,22.1,0,9.7,4.6, 
31-Jul-14,0,4.4,0,22,0,14.2,10.1, 
01-Aug-14,0,18.2,0,20,0,13.3,9.4, 
02-Aug-14,0,21.1,0,16,0,11.7,11.6, 
03-Aug-14,4,0,0,19.3,0,12.2,11.9, 
04-Aug-14,0,0,0,21.6,0,6.2,1.9, 
05-Aug-14,0,19.7,0,20.7,0,15.5,11.5, 
06-Aug-14,0,0,0,22,0,13.6,9.1, 
07-Aug-14,0,1,0,21,0,7.1,2.9, 
08-Aug-14,0,7.1,0,20,0,14.5,12.3, 
09-Aug-14,0,19.6,0,20.6,0,7.8,4.4, 
10-Aug-14,0,4.2,0,17.8,0,11.5,10.8, 
11-Aug-14,0,1.1,0,18.3,0,9.7,6, 
12-Aug-14,0,1.1,0,18.5,0,9.4,5.3, 
13-Aug-14,0,3.1,0,21,0,12.4,9.5, 
14-Aug-14,0,0.4,0,20,0,12.6,10.4, 
15-Aug-14,0,0,0,17.9,0,8.8,3.9, 
16-Aug-14,0,0.5,0,16.7,0,11.6,7.1, 
17-Aug-14,4,0,0,19,0,11.4,8.9, 
18-Aug-14,4,0,0,17.8,0,10.4,6.7, 
19-Aug-14,0,0.7,0,17.8,0,8.2,4.4, 
20-Aug-14,0,0,0,17,0,5.7,0.6, 
21-Aug-14,0,2.5,0,16.9,0,9.3,5.4, 
22-Aug-14,0,0,0,16.7,0,8.9,4.6, 
23-Aug-14,0,0,0,18.1,0,5.4,0.4, 
24-Aug-14,0,3.5,0,15.8,0,6.3,2.4, 
25-Aug-14,0,5,0,20,0,12.9,12.8, 
26-Aug-14,0,0.9,0,18.2,0,14.5,13.4, 
27-Aug-14,0,1.9,0,16.3,0,13.3,12.6, 
28-Aug-14,0,0.2,0,19.5,0,11,6.7, 
29-Aug-14,0,0.9,0,18.7,0,13.4,12.2, 
30-Aug-14,0,0,0,18.5,0,10,4.9, 
31-Aug-14,0,0.3,0,21.6,0,7.5,3.7, 
01-Sep-14,0,0,0,18.3,0,11.1,6.1, 
02-Sep-14,0,0,0,19.8,0,12,9.8, 
03-Sep-14,0,0,0,22.1,0,8.6,3.1, 
04-Sep-14,0,0,0,22.8,0,9.6,5.7, 
05-Sep-14,0,2,0,22.1,0,7.8,3.8, 
06-Sep-14,0,0,0,18,0,11.1,10.8, 
07-Sep-14,0,0,0,18.6,0,5.3,0, 
08-Sep-14,0,0,0,18.8,0,5.8,1.7, 
09-Sep-14,0,0,0,19.8,0,4.6,0.1, 
10-Sep-14,0,0,0,21.7,0,3.6,-1.2, 
11-Sep-14,0,0,0,21.1,0,7.5,3.8, 
12-Sep-14,0,0,0,19.6,0,5.5,1.3, 
13-Sep-14,0,0,0,21.1,0,7.4,3.4, 
14-Sep-14,4,0,0,18.3,0,7.3,2.6, 
15-Sep-14,0,0,0,20.4,0,8.8,4.1, 
16-Sep-14,0,0,0,21.9,0,9.7,4.3, 
17-Sep-14,0,0,0,22.7,0,13.7,9.2, 
18-Sep-14,0,0.4,0,22.4,0,12,6.4, 
19-Sep-14,0,7,0,19.2,0,14.5,12.5, 
20-Sep-14,0,0.1,0,17.7,0,14.4,14, 
21-Sep-14,4,0,0,19.6,0,6.7,0.5, 
22-Sep-14,0,0.2,0,19.4,0,6.8,1.6, 
23-Sep-14,0,0.8,0,15.8,0,7.5,2.8, 
24-Sep-14,4,0,0,18.3,0,9.5,3.3, 
25-Sep-14,0,0,0,20,0,11.5,6.3, 
26-Sep-14,0,0,0,19.2,0,13,9.3, 
27-Sep-14,0,0,0,19.1,0,8.3,2.6, 
28-Sep-14,0,0.1,0,20.1,0,12.4,9.5, 
29-Sep-14,0,0.5,0,19.5,0,12.2,8.9, 
30-Sep-14,0,2.1,0,20.3,0,8.6,4.2, 
01-Oct-14,0,0,0,17,0,10.3,4.5, 
02-Oct-14,0,0.3,0,18,0,3.2,-1.7, 
03-Oct-14,0,30.4,0,16,0,8.5,8.6, 
04-Oct-14,0,0,0,14.7,0,5.2,0.1, 
05-Oct-14,0,16.4,0,14.3,0,5.2,0.8, 
06-Oct-14,0,0.7,0,13.8,0,6.7,2.9, 
07-Oct-14,0,6.2,0,14.2,0,0,-2.8, 
08-Oct-14,0,5.7,0,15.1,0,2,2.8, 
09-Oct-14,4,0,0,15,0,7,2.6, 
10-Oct-14,4,0,0,15.3,0,2.7,-2.3, 
11-Oct-14,0,0,0,15.3,0,2.9,-2.1, 
12-Oct-14,4,0,0,16,0,3.2,-1.7, 
13-Oct-14,0,0,0,15,0,4.7,-1, 
14-Oct-14,0,0.2,0,13.7,0,2.8,-2, 
15-Oct-14,0,6,0,16.7,0,3.6,3.5, 
16-Oct-14,0,5,0,16.4,0,7.3,1.7, 
17-Oct-14,0,12.7,0,16.5,0,8.4,3.6, 
18-Oct-14,4,0,0,18,0,14.2,11.8, 
19-Oct-14,0,0.5,0,17,0,13.4,11.4, 
20-Oct-14,0,1.9,0,15.7,0,10.2,6.6, 
21-Oct-14,0,1.4,0,12.4,0,8.4,5.3, 
22-Oct-14,0,0.5,0,14.3,0,4.8,-1.8, 
23-Oct-14,0,0.3,0,16.9,0,9,8.5, 
24-Oct-14,0,0,0,13.2,0,7,1, 
25-Oct-14,0,0,0,13.7,0,5.7,-0.1, 
26-Oct-14,0,0.1,0,15.9,0,10.9,9, 
27-Oct-14,0,6.9,0,17.1,0,12.7,11.4, 
28-Oct-14,0,23.7,0,15.5,0,14.6,13.6, 
29-Oct-14,0,1,0,14.6,0,1.9,-3.4, 
30-Oct-14,0,0.1,0,17.6,0,6.5,8.5, 
31-Oct-14,0,2.7,0,17,0,14.6,13.6, 
01-Nov-14,0,5.8,0,14.2,0,8.1,1.1, 
02-Nov-14,0,0.9,0,12.3,0,4.3,-1.9, 
03-Nov-14,0,0.5,0,11,0,1.7,-4.2, 
04-Nov-14,0,0.1,0,12.1,0,1.9,-3.1, 
05-Nov-14,0,0.6,0,12.9,0,2,-3, 
06-Nov-14,0,22.3,0,14,0,2.5,-1.4, 
07-Nov-14,0,9.7,0,11.3,0,5.9,-0.6, 
08-Nov-14,4,0,0,11,0,2.4,-3, 
09-Nov-14,0,0.2,0,12.5,0,2.7,-2.8, 
10-Nov-14,0,7.6,0,11.1,0,4.7,-2.1, 
11-Nov-14,0,15.1,0,10,0,6,0, 
12-Nov-14,0,8.7,0,12.1,0,7.4,1.6, 
13-Nov-14,0,28.6,0,12.7,0,7,-0.2, 
14-Nov-14,0,4.6,0,12.8,0,5.1,-1.6, 
15-Nov-14,0,0.8,0,13.1,0,5.8,-0.5, 
16-Nov-14,4,0,0,11.2,0,2.9,-2.6, 
17-Nov-14,0,0.1,0,10.7,0,4.3,-2.2, 
18-Nov-14,4,0,0,12.2,0,2.5,-3.3, 
19-Nov-14,0,11,0,11.8,0,3.3,-0.5, 
20-Nov-14,0,1.5,0,8.7,1,-0.3,-3.8, 
21-Nov-14,0,18.4,0,13.2,0,0.2,-0.2, 
22-Nov-14,0,0,0,10.6,0,8.2,2.1, 
23-Nov-14,0,0,0,8.7,1,-1.2,-7.3, 
24-Nov-14,0,0,0,7.2,1,-2.3,-7.4, 
25-Nov-14,0,0,0,10.4,1,-0.6,-1.1, 
26-Nov-14,0,0,0,6.5,1,-2.7,-7.7, 
27-Nov-14,4,0,0,10.7,1,-2.2,-6.4, 
28-Nov-14,0,0,0,12.6,0,3.3,-1.7, 
29-Nov-14,0,0,0,11,0,6.9,-0.2, 
30-Nov-14,0,0,0,7.6,0,5.4,-1.5, 
01-Dec-14,0,2.3,0,9.7,0,6,3.9, 
02-Dec-14,0,0,0,7,1,-0.6,-7.4, 
03-Dec-14,0,0,0,6.7,1,-1.5,-7.6, 
04-Dec-14,0,0.3,0,7.1,1,-2.7,-8.1, 
05-Dec-14,4,0,0,8.3,1,-0.4,-6.7, 
06-Dec-14,0,3,0,10,1,-1.1,-6.4, 
07-Dec-14,0,3.4,0,6.5,0,1.5,-0.4, 
08-Dec-14,0,0.1,0,9.9,1,-0.2,-6.2, 
09-Dec-14,0,2.4,0,12.4,0,0.3,-5.4, 
10-Dec-14,0,9,0,7.2,0,3.1,-1, 
11-Dec-14,0,12.2,0,6.6,0,4.3,2, 
12-Dec-14,4,0,0,4.5,1,-0.1,-5.9, 
13-Dec-14,0,0.2,0,7.5,1,-2.8,-9.6, 
14-Dec-14,0,0.7,0,9.3,1,-2.7,-9, 
15-Dec-14,4,0,0,9,0,4.5,-0.3, 
16-Dec-14,0,6.4,0,11.6,1,-0.2,-4.6, 
17-Dec-14,0,1.3,0,12.6,0,2.8,0.2, 
18-Dec-14,0,2.5,0,13,0,11.6,10.7, 
19-Dec-14,0,0.1,0,8.3,0,4.3,-0.5, 
20-Dec-14,4,0,0,10.1,0,4.5,0.5, 
21-Dec-14,0,0.4,0,13.2,0,5.4,1.8, 
22-Dec-14,0,1.4,0,12.9,0,9.7,7.6, 
23-Dec-14,0,2.6,0,12.2,0,10.1,8.2, 
24-Dec-14,0,0.2,0,8,0,3.3,-0.9, 
25-Dec-14,0,4.8,0,7.5,1,-0.7,-5.9, 
26-Dec-14,0,4.9,0,9.5,1,-0.5,-4.9, 
27-Dec-14,0,0.4,0,6.5,0,1.2,-3.8, 
28-Dec-14,0,0,0,4,1,-1.6,-8.5, 
29-Dec-14,4,0,0,3.5,1,-4.9,-10.4, 
30-Dec-14,0,0.1,0,10,1,-4.8,-8.9, 
31-Dec-14,0,3.8,0,11.7,0,2.3,-1.4, 
01-Jan-15,0,6.1,0,14.2,0,7.9,3.4, 
02-Jan-15,0,11.8,0,8,0,3.4,-2.2, 
03-Jan-15,0,0.4,0,6.5,0,3.5,-0.6, 
04-Jan-15,4,0,0,9.9,0,2.3,-2.6, 
05-Jan-15,0,4.2,0,11,0,4.2,3.3, 
06-Jan-15,0,1.5,0,9.3,0,2.7,-1.9, 
07-Jan-15,0,2.7,0,12.1,0,2.4,-3, 
08-Jan-15,0,1.8,0,11.3,0,4.9,-1, 
09-Jan-15,0,1.3,0,16.2,0,5.2,1, 
10-Jan-15,0,1.9,0,6.1,0,5.2,2.3, 
11-Jan-15,0,2.6,0,10.1,0,1.7,-0.8, 
12-Jan-15,0,0.1,0,7.8,0,4.3,0.9, 
13-Jan-15,0,0.7,0,4.2,0,1.1,-3, 
14-Jan-15,0,5.4,0,10.6,1,-1.5,-7.2, 
15-Jan-15,0,7.5,0,6.4,1,-0.7,-2.1, 
16-Jan-15,0,0.2,0,5.3,0,0.4,-4.8, 
17-Jan-15,0,0.3,0,4.1,1,-0.3,-5.5, 
18-Jan-15,0,0,0,6.2,1,-2.3,-9.1, 
19-Jan-15,0,2.7,0,4.2,1,-4,-10.6, 
20-Jan-15,0,1.8,0,5.6,1,-3.5,-6, 
21-Jan-15,0,0.2,0,5.3,1,-0.8,-7.4, 
22-Jan-15,0,0.5,0,7.3,1,-0.7,-6.8, 
23-Jan-15,0,0.4,0,11,1,-1.2,-3.8, 
24-Jan-15,4,0,0,8.2,1,-1.6,-7.1, 
25-Jan-15,0,1.5,0,11.9,1,-1.5,-4.8, 
26-Jan-15,0,0,0,8.3,0,3.7,-0.7, 
27-Jan-15,0,0.7,0,10.2,0,4,-0.8, 
28-Jan-15,0,3.9,0,6.1,0,3.4,1, 
29-Jan-15,0,4.8,0,5,0,1.8,-0.3, 
30-Jan-15,0,0.5,0,6.8,0,1.5,-0.7, 
31-Jan-15,0,0,0,5.7,0,1.5,-1, 
01-Feb-15,0,0, , , , , , 
02-Feb-15,0,0, , , , , , 
03-Feb-15,0,0, , , , , , 
04-Feb-15,0,0, , , , , , 
05-Feb-15,0,0.1, , , , , , 
06-Feb-15,0,0, , , , , , 
07-Feb-15,0,0, , , , , , 
08-Feb-15,4,0, , , , , , 
09-Feb-15,4,0, , , , , , 
10-Feb-15,0,0, , , , , , 
11-Feb-15,0,0.1, , , , , , 
12-Feb-15,0,3.8, , , , , , 
13-Feb-15,0,3.9, , , , , , 
14-Feb-15,0,0, , , , , , 
15-Feb-15,0,6.4, , , , , , 
16-Feb-15,4,0, , , , , , 
17-Feb-15,0,0.1, , , , , , 
18-Feb-15,0,3.4, , , , , , 
19-Feb-15,0,1.5, , , , , , 
20-Feb-15,0,0.3, , , , , , 
21-Feb-15,0,4.9, , , , , , 
22-Feb-15,0,2.6, , , , , , 
23-Feb-15,0,6.7, , , , , , 
24-Feb-15,0,2.8, , , , , , 
25-Feb-15,0,1, , , , , , 
26-Feb-15,0,0.2, , , , , , 
27-Feb-15,4,0, , , , , , 
28-Feb-15,0,0.3, , , , , , 
01-Mar-15,0,5.2,0,7.9,0,3.3,0.3, 
02-Mar-15,0,1.5,0,6.8,0,0.7,-1.9, 
03-Mar-15,0,1.7,0,7,1,-0.1,-4.1, 
04-Mar-15,0,0,0,10.1,0,0.6,-4, 
05-Mar-15,0,0,0,11.5,0,2.9,-0.4, 
06-Mar-15,0,0,0,11.9,0,8.3,6.2, 
07-Mar-15,0,2.5,0,15,0,9,6.7, 
08-Mar-15,0,2.8,0,11,0,7.3,6.6, 
09-Mar-15,0,0.4,0,13.5,0,0.2,-6.3, 
10-Mar-15,0,3.6,0,12,1,-0.7,-6.8, 
11-Mar-15,0,11,0,12.8,0,2.5,-2, 
12-Mar-15,0,7.2,0,10.8,0,0.7,-5.9, 
13-Mar-15,0,0,0,10.2,1,-1.3,-8.5, 
14-Mar-15,0,0,0,7.5,1,-2.6,-8.3, 
15-Mar-15,4,0,0,7,0,0.6,-5.4, 
16-Mar-15,0,0,0,7,0,2.6,-2.8, 
17-Mar-15,0,0,0,9.5,0,0.1,-5.7, 
18-Mar-15,0,0,0,12.5,1,-0.8,-6.8, 
19-Mar-15,0,0,0,13.6,1,-2.4,-8.8, 
20-Mar-15,4,0,0,15,0,1.3,-4.8, 
21-Mar-15,0,0,0,14.3,0,4.4,-1.3, 
22-Mar-15,4,0,0,14.6,1,-0.5,-4.4, 
23-Mar-15,4,0,0,12.9,0,3.7,1.1, 
24-Mar-15,0,0.5,0,10.7,1,-0.5,-5.7, 
25-Mar-15,0,9.4,0,9.3,1,-1.4,-5.9, 
26-Mar-15,4,0,0,11.9,0,2.7,2.9, 
27-Mar-15,0,0.3,0,12.6,0,0.2,-3.3, 
28-Mar-15,0,3.9,0,15,0,6.3,6.8, 
29-Mar-15,0,0.3,0,11.8,0,7.2,6, 
30-Mar-15,0,3.8,0,12.9,0,3.6,-1, 
31-Mar-15,0,0.4,0,9.8,0,6.2,3.7, 
01-Apr-15,0,0.8,0,11.5,0,2.4,-1.1, 
02-Apr-15,0,3.5,0,13.1,0,7.9,8.7, 
03-Apr-15,4,0,0,12.8,0,7.9,7.9, 
04-Apr-15,0,0,0,15.7,0,6.7,3.9, 
05-Apr-15,4,0,0,16.1,0,3.4,-0.7, 
06-Apr-15,0,0,0,18.7,0,2.3,-1.1, 
07-Apr-15,0,0,0,19.7,0,2.1,-2.3, 
